walk,seed,generation,best_fitness,mean_fitness,worst_fitness
long_walk,7,1,1260.00,2366.30,2640.00
long_walk,7,2,1140.00,2149.60,2640.00
long_walk,7,3,1120.00,2071.30,3940.00
long_walk,7,4,1120.00,1782.60,2640.00
long_walk,7,5,1120.00,1515.90,7380.00
long_walk,7,6,1120.00,1317.60,2800.00
long_walk,7,7,1120.00,1321.60,7500.00
long_walk,7,8,1120.00,1286.60,5250.00
long_walk,7,9,580.00,1260.40,5520.00
long_walk,7,10,580.00,1194.30,2640.00
long_walk,7,11,580.00,1142.40,2800.00
long_walk,7,12,580.00,1122.40,4560.00
long_walk,7,13,440.00,1130.30,8660.00
long_walk,7,14,440.00,867.80,2640.00
long_walk,7,15,420.00,755.10,2420.00
long_walk,7,16,420.00,788.60,3680.00
long_walk,7,17,360.00,678.70,2800.00
long_walk,7,18,360.00,653.20,3020.00
long_walk,7,19,360.00,652.70,7660.00
long_walk,8,0,2180.00,2512.40,2640.00
long_walk,8,1,1760.00,2375.00,2700.00
long_walk,8,2,1760.00,2272.30,4240.00
long_walk,8,3,1120.00,2220.40,2700.00
long_walk,8,4,1120.00,2146.60,2640.00
long_walk,8,5,1120.00,2002.60,2640.00
long_walk,8,6,1120.00,1857.70,7120.00
long_walk,8,7,440.00,1561.80,4240.00
long_walk,8,8,560.00,1304.60,2640.00
long_walk,8,9,560.00,1286.20,7500.00
long_walk,8,10,560.00,1133.50,2800.00
long_walk,8,11,560.00,1108.20,7040.00
long_walk,8,12,440.00,971.20,6720.00
long_walk,8,13,440.00,869.10,2500.00
long_walk,8,14,440.00,808.10,2860.00
long_walk,8,15,420.00,973.50,7040.00
long_walk,8,16,360.00,986.60,6800.00
long_walk,8,17,360.00,866.40,6360.00
long_walk,8,18,360.00,641.20,3200.00
long_walk,8,19,360.00,566.60,2640.00
long_walk,9,0,2200.00,2508.60,3420.00
long_walk,9,1,1120.00,2370.20,3900.00
long_walk,9,2,1120.00,2239.80,2640.00
long_walk,9,3,1120.00,2105.80,2700.00
long_walk,9,4,1120.00,1919.80,2640.00
long_walk,9,5,1120.00,1746.10,8160.00
long_walk,9,6,960.00,1447.00,8160.00
long_walk,9,7,960.00,1282.40,3420.00
long_walk,9,8,860.00,1198.80,2640.00
long_walk,9,9,960.00,1183.00,2800.00
long_walk,9,10,900.00,1256.80,8160.00
long_walk,9,11,860.00,1152.30,2800.00
long_walk,9,12,740.00,1103.20,2850.00
long_walk,9,13,420.00,1085.50,4760.00
long_walk,9,14,420.00,1024.40,3420.00
long_walk,9,15,650.00,1176.40,7180.00
long_walk,9,16,350.00,1064.50,9700.00
long_walk,9,17,350.00,1037.80,12980.00
long_walk,9,18,350.00,931.00,9700.00
long_walk,9,19,350.00,896.20,5570.00
long_walk,10,0,2200.00,2523.00,3940.00
long_walk,10,1,1180.00,2337.40,3300.00
long_walk,10,2,1020.00,2223.10,2640.00
long_walk,10,3,1020.00,2036.80,2640.00
long_walk,10,4,960.00,1840.70,3420.00
long_walk,10,5,960.00,1494.00,2640.00
long_walk,10,6,720.00,1398.30,7500.00
long_walk,10,7,560.00,1203.00,8360.00
long_walk,10,8,560.00,1077.30,2310.00
long_walk,10,9,560.00,1103.00,8660.00
long_walk,10,10,420.00,1038.10,6410.00
long_walk,10,11,420.00,935.30,4190.00
long_walk,10,12,360.00,907.40,4220.00
long_walk,10,13,420.00,927.50,9320.00
long_walk,10,14,420.00,784.30,4430.00
long_walk,10,15,420.00,739.90,3420.00
long_walk,10,16,420.00,770.10,9320.00
long_walk,10,17,420.00,745.60,9320.00
long_walk,10,18,360.00,928.40,12880.00
long_walk,10,19,360.00,789.00,4680.00
short_walk,1,0,300.00,746.40,880.00
short_walk,1,1,300.00,618.40,940.00
short_walk,1,2,260.00,502.30,1820.00
short_walk,1,3,260.00,433.00,960.00
short_walk,1,4,260.00,412.20,1620.00
short_walk,1,5,160.00,465.20,2380.00
short_walk,1,6,80.00,388.60,2120.00
short_walk,1,7,80.00,317.40,1860.00
short_walk,1,8,80.00,284.40,880.00
short_walk,1,9,80.00,260.60,2880.00
short_walk,1,10,80.00,235.10,3060.00
short_walk,1,11,80.00,262.30,3060.00
short_walk,1,12,80.00,201.60,2280.00
short_walk,1,13,80.00,153.50,2840.00
short_walk,1,14,80.00,273.80,3060.00
short_walk,1,15,80.00,168.20,2640.00
short_walk,1,16,80.00,171.90,2620.00
short_walk,1,17,80.00,184.80,1820.00
short_walk,1,18,80.00,201.60,2640.00
short_walk,1,19,80.00,118.40,1380.00
short_walk,2,0,300.00,768.80,2340.00
short_walk,2,1,300.00,614.30,880.00
short_walk,2,2,300.00,532.70,1860.00
