walk,seed,generation,best_fitness,mean_fitness,worst_fitness
triangle_walk,1,7,1560.00,1663.60,5200.00
triangle_walk,1,8,1560.00,1782.80,5200.00
triangle_walk,1,9,1560.00,1660.20,6460.00
triangle_walk,1,10,1560.00,1760.00,7780.00
triangle_walk,1,11,1560.00,1635.90,5680.00
triangle_walk,1,12,1400.00,1746.60,8860.00
triangle_walk,1,13,1400.00,1665.30,7560.00
triangle_walk,1,14,1400.00,1857.00,7120.00
triangle_walk,1,15,1400.00,1763.90,7780.00
triangle_walk,1,16,1400.00,1725.60,7000.00
triangle_walk,1,17,1400.00,1609.20,3800.00
triangle_walk,1,18,1400.00,1735.30,9480.00
triangle_walk,1,19,1380.00,1613.90,5980.00
triangle_walk,2,0,1760.00,2192.60,6160.00
triangle_walk,2,1,1760.00,2097.60,6880.00
triangle_walk,2,2,1740.00,1899.20,5200.00
triangle_walk,2,3,1600.00,1840.10,3520.00
triangle_walk,2,4,1600.00,1771.50,2200.00
triangle_walk,2,5,1520.00,1811.20,5200.00
triangle_walk,2,6,1520.00,1897.90,9780.00
triangle_walk,2,7,1520.00,1862.50,4980.00
triangle_walk,2,8,1520.00,1760.30,5420.00
triangle_walk,2,9,1420.00,1812.80,7200.00
triangle_walk,2,10,1420.00,1718.50,6820.00
triangle_walk,2,11,1420.00,1669.30,5220.00
triangle_walk,2,12,1400.00,1663.00,6160.00
triangle_walk,2,13,1180.00,1643.60,6400.00
triangle_walk,2,14,1180.00,1673.90,6580.00
triangle_walk,2,15,1180.00,1639.80,8590.00
triangle_walk,2,16,1180.00,1661.80,7160.00
triangle_walk,2,17,1180.00,1561.50,8590.00
triangle_walk,2,18,1180.00,1567.90,8920.00
triangle_walk,2,19,1180.00,2014.60,10220.00
triangle_walk,3,0,1760.00,2118.00,3480.00
triangle_walk,3,1,1760.00,2160.40,6880.00
triangle_walk,3,2,1760.00,1931.90,6160.00
triangle_walk,3,3,1560.00,1886.90,5840.00
triangle_walk,3,4,1560.00,1780.60,2200.00
triangle_walk,3,5,1560.00,1814.20,5200.00
triangle_walk,3,6,1560.00,1729.20,2200.00
triangle_walk,3,7,1560.00,1728.10,5200.00
triangle_walk,3,8,1560.00,1734.60,7780.00
triangle_walk,3,9,1400.00,1660.20,7560.00
triangle_walk,3,10,1400.00,1607.70,2200.00
triangle_walk,3,11,1400.00,1590.90,2900.00
triangle_walk,3,12,1560.00,1790.50,9300.00
triangle_walk,3,13,1560.00,1704.30,8980.00
triangle_walk,3,14,1560.00,1616.30,5200.00
triangle_walk,3,15,1400.00,1724.90,8400.00
triangle_walk,3,16,1400.00,1651.20,5200.00
triangle_walk,3,17,1400.00,1636.60,4160.00
triangle_walk,3,18,1400.00,1652.30,7560.00
triangle_walk,3,19,1400.00,1663.00,4680.00
triangle_walk,4,0,1760.00,2147.00,5120.00
triangle_walk,4,1,1760.00,2055.20,7860.00
triangle_walk,4,2,1560.00,1837.50,2400.00
triangle_walk,4,3,1560.00,1838.30,5200.00
triangle_walk,4,4,1560.00,1787.90,5120.00
triangle_walk,4,5,1560.00,1781.50,5200.00
triangle_walk,4,6,1560.00,1678.30,2200.00
triangle_walk,4,7,1560.00,1862.40,7560.00
triangle_walk,4,8,1560.00,1721.10,7560.00
triangle_walk,4,9,1560.00,1652.70,3320.00
triangle_walk,4,10,1560.00,1747.50,7560.00
triangle_walk,4,11,1400.00,1631.10,3320.00
triangle_walk,4,12,1400.00,1618.30,2480.00
triangle_walk,4,13,1400.00,1656.90,7920.00
triangle_walk,4,14,1400.00,1633.40,5200.00
triangle_walk,4,15,1400.00,1773.50,7560.00
triangle_walk,4,16,1400.00,1619.00,5200.00
triangle_walk,4,17,1400.00,1693.20,7700.00
triangle_walk,4,18,1400.00,1626.60,5200.00
triangle_walk,4,19,1400.00,1621.20,8840.00
triangle_walk,5,0,1760.00,2112.60,2200.00
triangle_walk,5,1,1760.00,2022.30,3120.00
triangle_walk,5,2,1760.00,1895.10,5200.00
triangle_walk,5,3,1760.00,1844.40,5200.00
triangle_walk,5,4,1760.00,1816.40,5200.00
triangle_walk,5,5,1560.00,1804.90,5200.00
triangle_walk,5,6,1400.00,1863.80,5840.00
triangle_walk,5,7,1400.00,1739.30,2200.00
triangle_walk,5,8,1400.00,1813.70,7360.00
triangle_walk,5,9,1400.00,1650.60,4060.00
triangle_walk,5,10,1400.00,1725.00,8840.00
triangle_walk,5,11,1400.00,1743.00,7360.00
triangle_walk,5,12,1400.00,1607.80,5310.00
triangle_walk,5,13,1320.00,1741.60,7500.00
triangle_walk,5,14,1320.00,1568.00,4160.00
triangle_walk,5,15,1320.00,1628.50,6040.00
triangle_walk,5,16,1320.00,1626.40,5680.00
triangle_walk,5,17,1320.00,1620.60,6160.00
triangle_walk,5,18,1320.00,1682.40,7280.00
triangle_walk,5,19,1320.00,1593.20,8320.00
triangle_walk,6,0,1760.00,2117.60,2200.00
triangle_walk,6,1,1760.00,1967.30,2740.00
triangle_walk,6,2,1560.00,1833.60,3480.00
triangle_walk,6,3,1560.00,1784.10,2200.00
triangle_walk,6,4,1560.00,1774.80,4160.00
triangle_walk,6,5,1560.00,1819.20,5200.00
triangle_walk,6,6,1560.00,1784.40,5200.00
triangle_walk,6,7,1560.00,1728.60,5200.00
triangle_walk,6,8,1560.00,1671.80,5200.00
triangle_walk,6,9,1560.00,1663.90,7560.00
triangle_walk,6,10,1560.00,1753.00,7780.00
triangle_walk,6,11,1560.00,1712.30,5200.00
triangle_walk,6,12,1400.00,1593.10,2200.00
triangle_walk,6,13,1400.00,1717.40,5200.00
triangle_walk,6,14,1400.00,1729.90,8480.00
triangle_walk,6,15,1400.00,1756.20,7780.00
triangle_walk,6,16,1400.00,1598.30,3320.00
triangle_walk,6,17,1400.00,1714.00,7560.00
triangle_walk,6,18,1380.00,1696.50,8480.00
triangle_walk,6,19,1380.00,1746.00,9120.00
triangle_walk,7,0,1760.00,2153.20,5840.00
triangle_walk,7,1,1760.00,1978.70,2760.00
triangle_walk,7,2,1760.00,1825.60,2280.00
triangle_walk,7,3,1760.00,1898.20,5200.00
triangle_walk,7,4,1560.00,1812.40,5200.00
triangle_walk,7,5,1560.00,1836.00,5200.00
triangle_walk,7,6,1560.00,1814.40,5200.00
triangle_walk,7,7,1560.00,1729.50,2200.00
triangle_walk,7,8,1560.00,1762.60,7560.00
triangle_walk,7,9,1560.00,1660.70,3640.00
triangle_walk,7,10,1560.00,1693.90,7560.00
triangle_walk,7,11,1560.00,1827.40,7780.00
triangle_walk,7,12,1400.00,1600.20,3880.00
triangle_walk,7,13,1400.00,1605.30,3440.00
triangle_walk,7,14,1400.00,1827.70,6500.00
triangle_walk,7,15,1400.00,1575.00,3880.00
triangle_walk,7,16,1300.00,1668.60,7780.00
triangle_walk,7,17,1300.00,1764.90,6880.00
triangle_walk,7,18,1300.00,1691.40,5700.00
triangle_walk,7,19,1300.00,1763.00,9080.00
triangle_walk,8,0,1760.00,2188.80,6160.00
triangle_walk,8,1,1760.00,2059.60,5200.00
triangle_walk,8,2,1760.00,1911.50,2760.00
triangle_walk,8,3,1760.00,1827.80,2200.00
triangle_walk,8,4,1700.00,1810.40,4160.00
triangle_walk,8,5,1560.00,1837.00,6460.00
triangle_walk,8,6,1560.00,1820.40,5200.00
triangle_walk,8,7,1560.00,1793.60,5200.00
triangle_walk,8,8,1560.00,1714.00,2200.00
triangle_walk,8,9,1560.00,1714.60,7560.00
triangle_walk,8,10,1560.00,1670.10,5200.00
triangle_walk,8,11,1560.00,1674.80,8880.00
triangle_walk,8,12,1560.00,1650.90,3380.00
triangle_walk,8,13,1400.00,1728.50,8880.00
triangle_walk,8,14,1400.00,1680.00,4640.00
triangle_walk,8,15,1400.00,1734.00,8880.00
triangle_walk,8,16,1400.00,1713.60,8400.00
triangle_walk,8,17,1400.00,1847.00,7560.00
triangle_walk,8,18,1380.00,1608.50,3760.00
triangle_walk,8,19,1380.00,1545.00,6400.00
triangle_walk,9,0,1760.00,2152.80,2640.00
triangle_walk,9,1,1760.00,2142.30,6880.00
triangle_walk,9,2,1760.00,1950.10,2200.00
triangle_walk,9,3,1760.00,1848.00,2760.00
triangle_walk,9,4,1760.00,1846.10,5200.00
triangle_walk,9,5,1760.00,1878.00,5200.00
triangle_walk,9,6,1760.00,1815.20,5200.00
triangle_walk,9,7,1760.00,1895.40,5200.00
triangle_walk,9,8,1760.00,1844.00,5840.00
triangle_walk,9,9,1560.00,1814.90,5200.00
triangle_walk,9,10,1560.00,1793.30,2780.00
triangle_walk,9,11,1540.00,1765.00,3540.00
triangle_walk,9,12,1540.00,1745.00,2480.00
triangle_walk,9,13,1540.00,1828.50,5440.00
triangle_walk,9,14,1400.00,1659.50,5200.00
triangle_walk,9,15,1400.00,1605.60,2200.00
triangle_walk,9,16,1400.00,1697.20,5280.00
triangle_walk,9,17,1400.00,1821.30,6900.00
triangle_walk,9,18,1190.00,1671.40,6360.00
triangle_walk,9,19,1190.00,1657.40,7270.00
triangle_walk,10,0,1760.00,2081.20,2200.00
triangle_walk,10,1,1760.00,2034.60,6160.00
triangle_walk,10,2,1760.00,1914.70,6160.00
triangle_walk,10,3,1760.00,1795.90,3200.00
triangle_walk,10,4,1760.00,1899.10,5200.00
triangle_walk,10,5,1700.00,1847.00,5200.00
triangle_walk,10,6,1560.00,1813.00,4160.00
triangle_walk,10,7,1540.00,1809.40,5200.00
triangle_walk,10,8,1540.00,1819.20,5200.00
triangle_walk,10,9,1540.00,1782.50,2840.00
triangle_walk,10,10,1520.00,1806.30,5840.00
triangle_walk,10,11,1400.00,1853.50,5220.00
triangle_walk,10,12,1400.00,1802.60,7080.00
triangle_walk,10,13,1400.00,1663.10,2970.00
